index,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
6763,283.15,36,3890.8494,0.268295453,4.758751278,-546.779033,0.23548,-3.48,35.03,-23.96,1.87,12.94,6.22
6764,346.15,36,5412.3192,1.411259328,19.41566643,-899.4057896,0.17465,-14.74,39.4,-26.29,2.05,15.17,7.88
6765,435.15,23,20145.3098,0.063375784,5.451921599,-15963.29851,0.19757,-5.92,41.99,-31.06,2.41,13.34,0.82
6766,533.15,28,6691.346,1.628955429,28.31075757,-1126.574934,0.16921,-20.26,36.26,-24.67,1.83,13.42,5.73
6767,410.15,56,12148.6925,4.085884954,10.05245194,-1381.485294,0.20719,-19.85,56.45,-36.82,2.82,22.45,13.29
6768,439.15,24,3259.1355,3.234305197,13.85507942,-630.7980239,0.1277,-9.67,27.6,-20.88,1.56,8.28,5.24
6769,537.65,26,3965.6118,4.106355061,13.45912372,-934.0802027,0.22324,-11.76,30.03,-22.67,1.73,9.09,-0.29
6770,348.15,18,2621.3753,2.798836283,7.53374249,-658.597956,0.22427,-9.94,23.8,-16.84,1.32,8.28,6.16
6771,532.75,56,12497.466,1.594255096,13.56551709,-3729.671416,0.1953,-9.78,55.31,-36.35,2.67,21.63,7.68
6772,279.15,23,4816.4089,3.487159011,19.19568453,-1022.350957,0.19117,-11.41,29.35,-20.91,1.65,10.09,5.48
6773,324.15,26,5226.6356,3.338844412,12.67939054,-588.613141,0.1927,-104106.32,33.19,-25.2,1.96,9.95,4.82
6774,512.15,14,4207.5192,0,12.14887174,-2221.035653,0.18589,-8.6,25.35,-19.89,1.58,7.03,4.1
6775,434.15,44,12324.8049,3.512022651,34.33222418,-1187.216898,0.1431,-19.44,49.19,-33.67,2.54,18.05,10.45
6776,439.15,35,6203.7344,5.9203063,21.28663194,-746.0338284,0.12652,-13.04,37.97,-26.86,2.08,13.19,4.22
6777,494.15,40,7305.6758,5.741181935,19.39457206,-973.7509444,0.15896,-19.75,41.66,-29.71,2.25,14.2,3.59
6778,447,28,5837.8444,3.428986516,20.90923954,-687.3786771,0.1799,-15.45,32.23,-23.71,1.84,10.35,6.22
6779,430.15,48,8530.2732,2.38816834,25.57191389,-1275.710733,0.217,-11.33,43.99,-30.48,2.27,15.77,6.11
6780,392.15,34,10201.4846,5.805560463,29.38659487,-3580.965495,0.15801,-16.79,42.17,-29.1,2.27,15.33,10.15
6781,408.15,15,2868.792,0.804538414,12.15968017,-979.6449153,0.20108,-8.42,22.53,-16.71,1.32,7.14,5.42
6782,337.15,33,7216.0112,4.028196408,13.88560456,-3340.383606,0.15083,-11.16,38.87,-27.34,2.08,13.62,5.46
6783,351.15,41,5227.4885,1.994656276,7.018370797,-661.5161213,0.30503,-7.66,36.85,-25.95,2.03,12.92,5.32
6784,263.15,34,5609.3264,5.407309969,13.71223361,-803.0979754,0.23323,-9.97,38.38,-25.19,1.99,15.18,10.73
6785,336.15,49,22887.1242,3.815205088,15.51817676,-2520.369543,0.20415,-10.63,57.52,-36.62,2.44,23.33,15.25
6786,478.15,40,10763.4489,7.336582776,33.02569654,-1258.200036,0.15884,-29.8,43.34,-30.69,2.31,14.96,8.52
6787,246.15,30,3276.767,4.389467632,15.01843071,-542.3886894,0.27066,-10.72,30.61,-21.88,1.79,10.51,5.38
6788,455.15,26,5377.2647,5.139020658,33.50806606,-818.2375551,0.13755,-21.17,31.58,-23.2,1.78,10.15,8.15
6789,322.15,25,3033.7325,2.920220052,10.50624398,-613.976393,0.18267,-8.81,28.88,-20.94,1.67,9.62,7.38
6790,316.15,17,2284.4848,1.446246096,5.024906383,-439.0423088,0.20923,-6.39,20.97,-15.9,1.26,6.33,2.69
6791,468.65,56,14353.2019,4.614210473,30.9782715,-1385.71433,0.15688,-22.15,58.11,-36.46,2.73,24.38,10.45
6792,391.15,38,10205.3692,2.891929109,41.08922221,-1402.232892,0.14166,-22.76,46.54,-29.95,2.29,18.89,15.28
6793,462.65,139,66608.8252,18.54050689,178.9922927,-3074.652505,0.17016,-64.81,126.89,-69.64,5.14,62.39,26.39
6794,501.15,22,5085.1064,2.262152252,27.2628543,-1449.033581,0.15428,-14.78,30.51,-22.51,1.8,9.8,3.9
6795,307.15,12,1367.0738,5.542561586,10.29550556,-439.7587307,0.20302,-10.68,18.55,-13.12,1.06,6.49,3.76
6796,449.15,35,10210.9175,7.631604097,28.89032812,-1048.316303,0.15154,-19.75,40.26,-28.96,2.17,13.47,10.34
6797,364.15,21,4357.9687,5.195190747,21.56941873,-739.8362113,0.16218,-16.55,27.04,-19.88,1.56,8.72,9
6798,351.65,12,799.3382,1.561784015,9.899072536,-708.1273536,0.26904,-10.01,17.14,-12.97,1.14,5.31,3.64
6799,311.15,18,2441.2438,1.791679776,11.18720089,-470.9109434,0.19982,-102212.63,26.04,-20.48,1.63,7.19,4.95
6800,453.65,44,5973.8115,1.730725793,7.935696061,-829.9476602,0.19926,-10.93,42.31,-28.55,2.22,15.98,6.04
6801,410.15,34,6239.9503,1.614639214,19.43271893,-823.2252595,0.19742,-12.44,37.67,-26.38,2.09,13.38,8.48
6802,390.15,57,9328.7015,1.07358736,9.680247136,-971.1793563,0.3087,-5.62,47.11,-33.69,2.47,15.89,6.11
6803,337.15,27,5444.9686,4.078142506,7.84609329,-727.2819227,0.15252,-13.02,32.07,-23.3,1.83,10.6,8.25
6804,326.15,17,2528.3101,1.898878387,7.796908964,-943.7199204,0.18841,-7.38,24.01,-17.44,1.38,7.94,5.11
6805,438.15,40,11505.4396,4.440183461,20.52273781,-1814.300922,0.14732,-19.11,48.54,-32.5,2.45,18.49,7.24
6806,464.15,31,8607.9361,2.378638117,5.827662036,-1008.443549,0.13481,-15.39,36.69,-26.67,1.97,11.99,8.29
6807,570.15,28,4027.5872,5.345906693,9.671824289,-683.5458469,0.16119,-17.19,30.9,-23.05,1.75,9.6,1.77
6808,305.15,22,2919.3014,4.59489545,15.0286902,-628.7791891,0.19833,-9.03,27.19,-19.43,1.54,9.3,8.29
6809,454.15,39,7267.1584,2.581425345,17.59491097,-938.7151427,0.225,-19.26,41.66,-27.62,2.13,16.16,8.87
6810,414.15,83,22635.6609,2.289304895,18.32057971,-1436.139755,0.2599,-16.88,69.64,-45.78,3.36,27.22,10.51
6811,408.15,23,3609.8346,1.464456302,17.5636124,-703.9424993,0.14346,-9.79,27.45,-20.34,1.58,8.7,7.87
6812,322.15,30,5707.7157,2.637714406,15.39107448,-841.6404376,0.17256,-14.24,35.08,-24.96,1.93,12.05,8.54
6813,465.15,33,8264.9195,3.519233317,25.69352237,-989.2937838,0.15521,-13.68,37.7,-27.94,2.12,11.87,7.06
6814,386.15,31,5059.4016,2.861005778,26.82532272,-953.9740509,0.20713,-16.35,35.93,-24.38,1.91,13.46,9.82
6815,552.15,31,5047.6236,2.203614651,9.238644213,-726.633363,0.10913,-11.74,33.65,-24.7,1.88,10.82,2.83
6816,372.65,46,14766.0779,9.419967247,23.05096766,-1486.626229,0.16985,-24.43,50.45,-35.48,2.65,17.62,5.7
6817,416.15,30,4224.8312,2.116831805,15.00444294,-624.3505014,0.18358,-103593.78,35.04,-26.17,2.02,10.88,5.93
6818,400.15,11,1639.606,2.927791067,11.67200493,-354.126231,0.17288,-106261.79,19.73,-15.97,1.3,5.06,4.41
6819,408.65,87,34979.5219,5.607759601,22.46802669,-2649.527672,0.10618,-32.27,85.28,-51.88,3.69,37.08,15.87
6820,343.65,19,1749.9464,2.562332114,8.031686893,-497.4193048,0.31984,-14.98,20.93,-16.1,1.34,6.16,3.32
6821,374.15,34,3330.194,4.793312864,16.95082125,-673.9567542,0.19914,-13.46,32.62,-23.18,1.78,11.22,6.3
6822,411.15,26,5338.5281,4.33082607,20.96263149,-1198.810412,0.18589,-21.85,31.6,-23.69,1.79,9.7,4.36
6823,454.15,16,3808.4539,9.309872038,38.02709037,-472.0862463,0.16906,-20.72,23.01,-15.75,1.28,8.54,6.64
6824,362.15,30,10699.2151,0.000173205,17.99627203,-1362.035039,0.2131,-8.96,39.83,-25.88,1.87,15.82,11.33
6825,382.15,37,6691.9318,1.963629512,21.42580137,-842.3853118,0.13571,-13.97,39.04,-27.52,2.09,13.61,7
6826,466.15,27,9577.2569,3.87268284,42.01848996,-1506.409629,0.14438,-18.77,37.57,-26.5,1.9,12.97,7.53
6827,418.15,45,7857.3958,1.366348634,6.7820912,-980.1663283,0.20477,-13.31,46.97,-29.92,2.36,19.41,7.39
6828,416.15,47,11594.9163,1.818915207,22.32883437,-1131.416443,0.17005,-17.09,50.85,-33.93,2.57,19.49,9.04
6829,432.15,14,2444.0884,4.130900176,16.05412921,-528.1298014,0.15497,-17.1,19.46,-14.61,1.19,6.03,6.06
6830,361.15,27,3368.9102,1.754641861,9.374315984,-653.0529161,0.20723,-12.79,30.38,-21.88,1.72,10.22,5.37
6831,450.15,27,3759.2316,4.694248645,17.31196689,-666.2378446,0.12866,-16.25,29.97,-22.69,1.73,9.01,3.65
6832,462,45,7696.6536,1.884398474,11.30218298,-1076.037303,0.20412,-10.84,44.25,-30.67,2.28,15.86,7.87
6833,466.15,74,19144.8246,2.086861534,16.42232117,-1281.113143,0.22748,-13.84,64.15,-41.73,3.1,25.52,9.77
6834,479.15,26,5256.181,2.601388066,14.42261083,-1546.598448,0.18451,-21.54,33.49,-23.35,1.89,12.03,5.94
6835,420.65,23,2518.8531,1.237048334,6.356710649,-538.5306713,0.17205,-7.91,25.72,-19.29,1.5,7.94,3.61
6836,505.15,14,1614.0436,7.837183123,7.397698404,-528.0065376,0.15325,-21.96,19.49,-14.66,1.19,6.03,6.75
6837,436.15,50,11065.4383,2.954627911,45.37786193,-1219.463539,0.22531,-40.93,53.22,-32.91,2.54,22.86,10.33
6838,392.15,18,3158.6834,5.586188348,12.84654482,-754.5398719,0.15181,-14.94,24.64,-17.83,1.39,8.21,9.12
6839,353.15,28,3771.8225,5.151198079,20.43539873,-707.3634072,0.21253,-15.35,32.25,-22.14,1.77,11.88,8.4
6840,303.15,21,5600.7625,4.518928189,15.84048037,-1219.617939,0.16427,-9.17,29.99,-21.12,1.6,10.47,7.05
6841,313.15,14,4574.144,2.790340641,8.750775449,-3156.117974,0.21251,-5.88,22.68,-16.79,1.29,7.18,2.79
6842,486.15,18,2237.5221,3.50557207,14.06041391,-551.4073098,0.17225,-16.74,22.69,-17.14,1.38,6.94,5.38
6843,356.15,23,3317.5173,2.226354028,8.522134757,-517.6009971,0.19503,-11.1,28.04,-19.85,1.63,9.82,3.85
6844,418.15,39,15278.9847,1.161249452,8.835044826,-2418.445806,0.19785,-11.53,49.01,-32.01,2.09,19.08,12.25
6845,378.15,16,2882.0876,5.449387405,6.16688282,-1291.123725,0.18596,-12.51,24.04,-18.8,1.38,6.62,3.21
6846,460.65,56,10246.3794,5.185792076,20.4367941,-1045.181861,0.19372,-16.74,47.79,-33.44,2.43,16.78,7.97
6847,310.15,34,6713.1344,4.14721376,9.052557652,-803.089229,0.21984,-14.99,38.37,-26.62,2.09,13.84,6.76
6848,579.15,59,8171.7075,2.534205568,9.31609412,-1307.988139,0.2882,-17.48,47.96,-33.89,2.42,16.49,7.56
6849,413.15,71,31349.3506,3.363178085,31.47218336,-1670.133611,0.20652,-25.08,75.91,-48.3,3.71,31.32,13.66
6850,534.15,29,5706.8775,10.95228552,32.7068165,-948.8886471,0.14667,-28.45,33.6,-24.85,1.89,10.64,7.55
6851,442.15,20,4669.0718,2.855801711,12.13963183,-1753.76947,0.16991,-14.49,29.72,-22.35,1.75,9.12,4.07
6852,568.15,23,3498.0359,0.900530316,28.75771941,-625.9777623,0.15444,-17.93,27.46,-20.55,1.6,8.51,3.98
6853,350.65,20,4374.6856,4.392412449,13.23539772,-1124.20388,0.16612,-11.06,27.74,-20.38,1.6,8.96,8.41
6854,511.15,35,12388.6147,3.370537723,52.38118283,-1102.424361,0.11936,-20.61,43.13,-29.6,2.25,15.77,12.24
6855,177.15,27,1815.199,0.033876393,0.596748398,-353.8277226,0.37125,-0.73,25.61,-18.68,1.51,8.44,3.92
6856,456.15,25,4207.9112,4.474251085,18.13656895,-688.9799485,0.17224,-14.56,29.78,-21.91,1.7,9.57,6.65
6857,404.15,42,19153.0555,3.947404447,13.31174128,-3232.027542,0.18173,-15.34,55.21,-35.53,2.31,21.99,12.96
6858,490.5,51,11352.0255,5.920247878,9.072033003,-1340.189752,0.1889,-20.6,52.4,-34.38,2.62,20.65,11.46
6859,377.15,45,7579.4688,3.609201027,17.32610608,-963.9479887,0.15969,-13.33,43.86,-30.05,2.21,16.02,7.74
6860,435.15,27,3219.9662,2.149632178,12.8709026,-975.8789474,0.19405,-9.29,30.42,-22.15,1.78,10.05,1.97
6861,337.15,26,1590.2818,0.853437678,6.518164394,-658.3761528,0.30076,-6.41,28.25,-17.44,1.52,12.34,6.74
6862,453,49,13445.913,5.886504291,21.49835183,-1319.765475,0.13648,-17.96,53.15,-35.96,2.7,19.88,11.01
6863,345.5,28,9119.0306,2.24354425,13.63630819,-1573.216862,0.15834,-10.45,36.92,-26.35,2.04,12.6,6.17
6864,338.15,20,2058.3303,3.764184775,10.98244004,-440.4698364,0.1997,-11.88,23.36,-17.25,1.44,7.55,5.51
6865,431.15,37,8341.4833,2.591528207,18.05752214,-1682.905938,0.19301,-12.02,42.68,-29.52,2.24,15.41,6.69
6866,233.15,36,4270.4358,0.483132642,2.474295694,-471.7539426,0.26252,-1.83,36.19,-24.29,2,13.9,5.86
6867,573.15,19,3129.8677,2.179140425,19.99210557,-589.5304455,0.18705,-17.6,24.42,-18.02,1.44,7.84,6.27
6868,412.15,29,4531.0751,3.636971951,17.98337028,-778.7538939,0.11384,-18.53,32.08,-23.49,1.85,10.45,4.24
6869,473.15,53,9470.0644,3.174991172,10.59807946,-968.7831724,0.20552,-9.63,50,-33.71,2.6,18.88,7.69
6870,185.45,14,2261.5943,2.791331283,3.815878443,-1788.78264,0.30203,-3.15,23.6,-15.25,1.38,9.73,3.06
6871,203.15,27,1618.0627,1.450589515,5.74398322,-390.9314455,0.33587,-5.58,26.58,-18.79,1.54,9.33,4.75
6872,444.15,42,7749.3762,4.774644093,20.51075806,-969.4381299,0.18449,-76025.64,45.62,-31.48,2.36,16.5,5.57
6873,359.15,32,4966.9759,2.565834792,7.961023841,-730.6739735,0.20761,-11.9,34.79,-24.42,1.95,12.33,7.49
6874,513.5,38,12132.0151,7.780211055,28.22786278,-1104.507025,0.12323,-17.07,44.81,-30.56,2.32,16.57,11.95
6875,419.15,22,7010.629,4.069002991,8.226922781,-3146.238246,0.13988,-8.71,29.32,-21.86,1.66,9.12,3.89
6876,405.15,23,18170.705,0.993104481,2.611824159,-15963.29918,0.19404,-6.04,41.96,-30.78,2.4,13.58,0.8
6877,384.5,23,1748.5059,1.879182596,6.1577412,-611.9677483,0.33729,-12.7,22.89,-18.04,1.43,6.27,3.32
6878,332.15,34,4295.4816,3.145357622,8.04949503,-834.0941204,0.18611,-7.85,36.28,-23.03,1.94,15.19,7.32
6879,320.15,46,8489.8062,3.832076265,14.48033015,-981.2200571,0.1838,-12.91,46.99,-31.36,2.39,18.02,8.23
6880,366.15,49,11486.0674,6.963123923,15.34678684,-1227.68877,0.09146,-19.88,49.65,-33.45,2.51,18.71,10.89
6881,506.15,48,18154.1742,5.063185655,39.14306181,-1165.709178,0.16985,-21.69,51.88,-36.19,2.72,18.41,10.49
6882,527,51,9282.4011,4.723055076,28.00679166,-1004.709709,0.18585,-16.28,45.35,-31.84,2.34,15.84,7.92
6883,497.15,32,6568.5576,0.0001,37.2556205,-827.4389732,0.12918,-13.48,36.04,-26.3,2,11.75,2.25
6884,268.15,37,4553.4994,0.669743391,2.345693303,-509.8041881,0.30942,-3.93,37.71,-24.65,2,15.06,6.56
6885,524,33,10806.7984,2.476624489,26.09472512,-1808.915273,0.15539,-22.9,41.44,-29.44,2.19,14.19,6.89
6886,570,51,7864.1419,10.2528192,30.3315804,-1153.920494,0.21376,-29.31,44.74,-31.31,2.27,15.7,8.71
6887,366.15,24,6111.2835,4.180872954,18.78669097,-1106.596161,0.17182,-13.26,31.19,-23.03,1.81,9.97,4.2
6888,414.15,73,29305.7693,5.536033156,80.67137601,-2936.932511,0.16101,-62.96,78.16,-49.18,3.63,32.61,12.81
6889,275.15,51,9703.5576,0.598455061,2.919917653,-668.3272635,0.26737,-2.26,49.57,-32.72,2.64,19.49,7.34
6890,438.15,51,16487.1212,4.281671662,16.05154287,-1407.29406,0.196,-21.81,55.59,-36.31,2.72,22,10.57
6891,339.15,26,3337.6325,1.708055014,10.22416775,-614.9722993,0.16896,-7.84,29.42,-21.51,1.69,9.6,6.12
6892,523.15,31,4912.321,12.42579091,36.64135833,-925.4155974,0.20716,-47.58,34.7,-24.63,1.9,11.97,3.24
6893,462.15,32,9670.8291,2.542064346,31.55605935,-968.0409872,0.11687,-15.59,37.82,-27.62,2.06,12.26,8.55
6894,394.15,17,2326.9226,5.920417328,17.48461235,-496.9760571,0.14644,-11.22,22.56,-16.13,1.31,7.73,5.38
6895,361.15,16,1415.096,0.945609227,8.094206144,-353.7580061,0.17274,-90209.01,22.73,-18.47,1.48,5.74,1.75
6896,503.15,67,13724.3007,4.970753377,31.72733358,-1687.088637,0.17936,-26.78,60.68,-38.26,2.79,25.21,13.63
6897,477.15,25,3953.0287,5.351751695,14.67123525,-688.9606514,0.14491,-11.09,28.6,-21.25,1.66,9,5.9
6898,356.15,20,5780.7437,2.451816408,12.44480163,-1451.661108,0.17863,-11.25,29.41,-21.83,1.73,9.31,2.81
6899,458.15,35,8189.5668,2.407778206,18.65561374,-1337.94069,0.18587,-17.48,40.35,-27.91,2.2,14.64,7.83
6900,320.15,21,2272.2498,3.592821003,13.8082411,-495.5725304,0.20988,-11.58,24.91,-17.9,1.44,8.45,6.21
6901,266.15,33,2426.9924,0.053173302,0.297894042,-432.4475322,0.37446,-0.7,28.66,-21.71,1.73,8.68,3.32
6902,311.15,14,4156.2393,1.890496675,6.793083839,-5429.213078,0.20455,-5.51,22.8,-17.77,1.46,6.49,0.47
6903,370.15,13,1339.4933,1.502041491,10.64151787,-663.7287294,0.20346,-9.38,18.37,-14.45,1.18,5.1,1.49
6904,495.65,81,54870.101,12.65808266,68.67733844,-1950.810633,0.13219,-28.78,78.02,-54.55,3.98,27.45,9.44
6905,403.65,69,19076.0829,7.087643183,60.53822127,-1461.007799,0.16783,-23.4,67.78,-42.55,3.26,28.49,11.69
6906,352.15,25,4113.0567,5.170600894,14.66700288,-974.6511857,0.19727,-8.67,28.5,-21.68,1.72,8.55,1.23
6907,448.15,38,6827.6096,3.36425896,20.9213576,-864.2739549,0.16778,-12.55,40.46,-27.3,2.09,15.25,7.32
6908,316.15,32,5646.9239,1.262749702,10.34459346,-726.8246133,0.20008,-9.46,33.09,-24.59,1.92,10.42,2.12
6909,439.15,19,3095.4028,4.845544306,20.02590142,-763.2321549,0.14717,-14.76,24.31,-18.43,1.45,7.34,3.36
6910,393.15,40,13027.3596,0.808807078,32.06612811,-1218.036119,0.14353,-23.61,45.92,-32.39,2.43,15.97,9.55
6911,490.15,33,10625.3609,3.50216837,22.38095538,-1780.026675,0.12574,-16.33,41.79,-29.72,2.26,14.32,6.93
6912,395.65,44,13407.9097,4.231942563,10.11552214,-1485.499086,0.1643,-21.92,49.58,-33.07,2.47,18.98,8.39
6913,480.15,68,15540.2222,2.662960107,17.92865376,-1311.544127,0.16246,-13.37,66.07,-40.66,3.13,28.54,9.89
6914,341.15,14,6506.077,2.401316018,10.48751972,-4286.822916,0.17803,-8.84,26.93,-20.8,1.62,7.75,0.66
6915,431.15,49,9905.6189,2.773084701,15.49507146,-1153.470061,0.16404,-9.39,49.02,-33.95,2.54,17.61,9.16
6916,466.15,15,2519.05,2.843428617,10.28580322,-967.742626,0.13982,-9.55,21.98,-16.9,1.36,6.44,4.26
6917,453.15,37,21389.7558,3.478054304,26.3850921,-3621.181854,0.10515,-13.7,46.08,-33.74,2.48,14.83,6.25
6918,523.15,48,7652.7938,10.63525213,31.17981029,-1226.66502,0.14925,-36.85,43.83,-30.03,2.17,15.98,9.62
6919,348.15,28,4351.9571,5.572627844,22.048483,-669.5880701,0.24931,-19.15,31.05,-21.28,1.72,11.49,6.94
6920,392.15,21,3659.1356,2.115069231,12.43448553,-3083.420776,0.17516,-12.62,27.48,-20.75,1.64,8.37,2.41
6921,461.15,52,7687.04,1.363037028,14.59888081,-893.5648865,0.22515,-8.47,44.76,-32.08,2.38,15.06,5.91
6922,380.65,28,4385.9933,5.292128717,16.11217923,-719.7152362,0.1684,-15.13,31.07,-22.52,1.84,10.39,5.51
6923,305.65,87,22049.2212,5.132827499,15.70545746,-1549.820161,0.2858,-18.14,83.48,-47.02,3.67,40.13,11.55
6924,405.15,36,6610.3368,3.842257923,11.89329709,-788.0313946,0.16063,-13.56,39.76,-27.04,2.09,14.8,7.17
6925,434.15,39,4682.4874,2.707730036,10.74933131,-677.3493726,0.20142,-8.2,37.77,-26.02,2.04,13.79,7.24
6926,440.15,27,6443.5249,2.934411268,14.91026737,-1423.373621,0.14299,-14.2,35.19,-24.62,1.91,12.47,11.05
6927,457.15,38,10260.9329,3.251291185,49.29410152,-1514.95718,0.13176,-27.19,45.76,-30.53,2.23,17.47,6.67
6928,388.15,19,2183.0812,3.871159762,5.858849401,-515.2514076,0.15669,-10.19,23.24,-17.39,1.33,7.18,3.39
6929,410.15,31,6757.3411,5.19383482,21.91590297,-805.491323,0.14454,-13.15,35.83,-26.05,1.96,11.75,7.03
6930,428.15,45,22122.1712,0.569534591,22.43453427,-2555.060905,0.17763,-14.12,55.78,-35.3,2.32,22.8,15.55
6931,347.15,14,1599.1707,3.188409806,9.682126954,-757.9848744,0.1727,-99025.69,22.88,-18.78,1.5,5.61,2.69
6932,343,25,3918.7394,5.036123824,15.73508355,-1388.215676,0.16873,-16.32,32.23,-23.14,1.76,10.85,7.01
6933,348.15,30,4550.3002,0.532093526,8.4920486,-618.1500202,0.16371,-5.87,32.52,-23.7,1.82,10.64,4.8
6934,497.15,39,9284.1657,2.06277849,22.03469298,-1030.749868,0.16667,-15.49,43.71,-30.39,2.33,15.64,7.91
6935,410.15,16,1199.2795,3.827256192,11.47153647,-438.0549103,0.2027,-13.27,19.98,-14.9,1.2,6.29,5.02
6936,526.65,46,12109.8604,9.703173393,40.92458712,-1262.941373,0.15379,-29.2,46.74,-33.19,2.45,16,6.53
6937,352.15,26,5143.784,5.038097221,17.0875726,-818.2246527,0.13419,-13.1,31.94,-22.65,1.73,11.02,8.71
6938,464.15,57,22973.6509,4.248152358,21.88615178,-1487.772921,0.13108,-19.65,62.26,-41.77,3.12,23.61,8.45
6939,354.15,18,2845.1855,3.441239274,15.73114279,-936.7175766,0.18133,-12.81,25.75,-18.16,1.45,9.05,6.03
6940,522.15,37,13786.8322,2.465920003,11.03751405,-2134.267014,0.16351,-11.66,45.65,-31.76,2.34,16.22,7.65
6941,419.15,24,3244.8362,1.712216563,10.85694289,-647.8199813,0.1528,-8.19,28.16,-21.2,1.58,8.53,0.91
6942,385.15,15,2652.8905,4.139614352,17.82661762,-797.8789948,0.17929,-12.77,22.41,-16.17,1.27,7.52,5.96
6943,512.15,22,4681.2431,1.843496412,32.09647789,-1076.999939,0.11497,-15.27,29.01,-22.27,1.64,8.38,2.51
6944,383,36,6660.3533,2.040685642,12.02850384,-1049.399086,0.17218,-15.15,40.23,-27.54,2.07,14.75,8.81
6945,460.15,17,2547.31,3.907732996,9.864968993,-584.3471038,0.15038,-10.24,22,-16.77,1.31,6.54,4.89
6946,402.15,17,3525.6458,2.60542183,11.15368572,-584.2933993,0.13817,-6.54,22.43,-16.87,1.32,6.89,2.89
6947,389.15,18,2410.2331,5.709288907,12.63498792,-572.2704435,0.18698,-10.84,23.1,-16.99,1.33,7.44,5.81
6948,363,55,11383.3514,1.183146876,14.35429412,-1267.682086,0.26672,-22.62,54.96,-34.73,2.71,22.94,11.46
6949,334.15,24,2962.9432,3.883736247,9.824410824,-1258.87365,0.16503,-10.45,30.42,-21.3,1.64,10.77,7.22
6950,412.4,57,37915.8607,4.191500731,48.81823338,-2127.814973,0.19209,-19.13,60.96,-43.72,3.27,20.51,5.9
6951,418,63,19495.4098,5.366362823,40.59261662,-2786.965942,0.15889,-23.77,69.44,-42.86,3.1,29.69,8.59
6952,365.15,24,2661.3889,2.620330357,15.52662491,-534.9392513,0.22209,-14.5,27.17,-19.49,1.55,9.24,3.66
6953,336.65,18,2253.4521,3.227287141,10.96108075,-534.3404715,0.16627,-12.89,23.42,-16.66,1.39,8.15,7.41
6954,302.15,14,2010.7171,1.781445989,15.36710513,-324.7071556,0.23334,-11.35,18.84,-13.05,1.14,6.93,5.4
6955,366.15,16,2480.9633,5.593771991,23.80929207,-811.2864474,0.19971,-14.13,22.13,-17.1,1.34,6.37,0.86
6956,307.15,23,1511.0318,4.044875491,9.057893006,-442.6521457,0.21488,-9.71,23.88,-17.79,1.43,7.52,4.89
6957,369.15,23,4686.6642,2.591225094,17.19095704,-972.8500765,0.18285,-13.27,28.97,-21.25,1.65,9.38,6.41
6958,395.15,30,5390.4665,2.518318985,5.888944127,-1202.294524,0.16354,-12.31,36.25,-24.14,1.87,13.98,5.07
6959,473.15,37,12180.9887,6.643586674,26.73030428,-1079.827721,0.1296,-22.6,43.42,-30.86,2.28,14.83,7.75
6960,324.23,51,8814.8736,1.426344278,8.881246525,-705.4426314,0.33201,-5.48,47.76,-31.74,2.59,18.6,6.26
6961,328.15,18,4565.4516,3.333284748,10.64983014,-3221.28498,0.16363,-8.2,26.18,-19.29,1.51,8.4,6.83
6962,433.15,39,6246.7251,6.395339243,26.29034891,-955.7598209,0.18606,-22.27,38.92,-27.47,2.04,13.49,7.15
6963,426.15,38,13407.568,4.522858892,39.98772002,-1236.854962,0.12076,-18.32,43.84,-31.4,2.33,14.77,11.81
6964,377.15,18,5019.4111,4.084040766,11.05535091,-3390.937264,0.21285,-14.01,25.96,-19.83,1.54,7.67,3.1
6965,359.15,12,4294.6439,1.167559562,4.024179843,-5932.664289,0.21171,-3.66,23.36,-18.16,1.44,6.64,2.16
6966,424.15,40,9182.055,2.881513111,44.83662516,-1071.912676,0.1813,-31.62,43.33,-30.11,2.33,15.56,10.28
6967,312.15,17,1338.8683,2.776532375,9.45545623,-426.1619625,0.2107,-7.81,20.71,-15.38,1.23,6.56,4.04
6968,412.5,28,10489.0704,4.759145436,7.12649733,-5737.70915,0.16178,-8.69,36.27,-26.74,2.05,11.58,3.1
6969,371.15,34,5950.4847,3.709842156,13.03058278,-786.8471923,0.14771,-9.88,36.65,-25.99,1.97,12.63,6.66
6970,397,48,10420.0134,1.308851745,20.82212809,-1103.863822,0.1579,-16.44,49.24,-33.69,2.51,18.07,5.68
6971,316.52,29,5388.3718,1.891959939,23.65778773,-1797.543193,0.2567,-17.43,35.33,-25.08,2.01,12.25,5.39
6972,434.15,36,9403.6022,1.101462945,26.19779083,-1103.495576,0.16301,-18.58,41.75,-29.5,2.22,14.46,8.47
6973,472.15,57,12220.657,2.8133093,15.63146371,-1344.704486,0.2045,-21.4,58.06,-36.9,2.91,24.08,12.88
6974,415.15,17,1870.4568,6.016645967,16.26658699,-744.9681375,0.12947,-14.31,22.69,-17.15,1.37,6.91,3.66
