,tm,num_atms,r2extent,edmn,eqmn,total_energy,hlg,cpe,cce,cde,cre,ctne,smd
13931,539.15,45.0,12312.3341,5.01593970259,17.7790338815,-1275.62635044,0.12012,-19.78,48.07,-34.38,2.51,16.2,9.33
13932,527.15,45.0,13860.6517,3.14452460954,19.2898629899,-1275.62897774,0.11969,-16.96,48.24,-35.03,2.54,15.75,9.33
13933,511.15,45.0,15435.917,6.68273135252,25.1751796852,-1238.49586168,0.11267,-28.33,49.93,-35.68,2.64,16.88,8.57
13934,522.15,44.0,11938.205,7.36995850735,11.0496485822,-1200.39464474,0.14278,-25.84,48.43,-33.91,2.55,17.07,7.99
13935,558.15,48.0,14046.7919,7.70227080412,25.4053829763,-1389.95468821,0.12008,-29.0,51.52,-36.19,2.65,17.99,8.5
13936,489.15,25.0,2771.3382,4.70551622673,17.2322469931,-627.153039375,0.16682,-18.5,27.8,-20.97,1.61,8.44,5.58
13937,515.15,34.0,8002.3193,6.55499921434,25.2826635598,-969.365733674,0.12447,-22.54,37.96,-27.29,2.06,12.72,6.82
13938,444.15,44.0,14662.0856,10.4418090162,24.6777465653,-1200.41352118,0.10557,-26.87,47.94,-34.4,2.53,16.07,8.49
13939,386.15,51.0,17235.1298,4.00739632804,31.4170723033,-1392.17951213,0.11425,-17.05,54.82,-39.27,2.85,18.41,9.13
13940,552.15,78.0,41531.6868,5.07293332205,62.6326606605,-2062.32532335,0.15924,-40.93,84.78,-53.53,3.93,35.18,15.4
13941,445.15,29.0,7262.6122,2.42380052603,16.1377663743,-1263.11355043,0.15108,-13.08,35.16,-25.56,1.96,11.55,7.68
13942,543.15,31.0,9349.1742,5.79899165114,3.17744806409,-988.062269144,0.12039,-17.18,37.33,-27.57,2.05,11.8,8.75
13943,538.15,34.0,9803.7966,6.15261953074,9.47364112261,-1027.37773748,0.11831,-19.67,40.12,-29.02,2.16,13.26,9.23
13944,553.15,33.0,14374.1124,1.65030737137,41.2553375296,-1192.5558867,0.12256,-21.18,40.89,-29.88,2.2,13.21,11.65
13945,493.15,35.0,9215.8814,5.82693836762,11.9787705746,-1102.57352076,0.11686,-22.09,40.63,-29.16,2.15,13.62,9.91
13946,528.15,31.0,14391.8281,4.69499414483,16.7257857427,-3558.85842236,0.11882,-19.64,40.12,-29.53,2.2,12.8,8.02
13947,528.15,31.0,13421.3779,5.03656193648,5.85914049157,-3558.85731062,0.122,-16.43,39.44,-29.5,2.19,12.13,8.1
13948,518.15,32.0,8636.1263,8.61414977813,7.62504289037,-893.190330751,0.12546,-19.86,36.21,-26.82,2.01,11.4,8.14
13949,538.15,32.0,8357.8448,4.81964932438,7.88002407039,-988.249475201,0.14076,-17.27,37.18,-27.03,2.05,12.2,9.99
13950,516.15,24.0,6338.5331,0.847618971001,15.3196503772,-1218.79074347,0.14892,-18.29,32.28,-23.28,1.82,10.82,7.43
13951,488.15,21.0,7951.1873,5.81304439515,2.41510441596,-3650.73574878,0.11736,-18.66,31.79,-24.1,1.83,9.51,5.16
13952,508.15,35.0,12285.0725,9.47010186746,12.2578930159,-1425.53494791,0.11129,-20.23,42.44,-31.17,2.26,13.53,8.43
13953,431.15,27.0,7395.5062,1.4195811988,25.8298763621,-819.315472315,0.11778,-9.82,33.06,-24.55,1.84,10.35,6.06
13954,433.15,30.0,7800.6,2.26779742923,25.0239836757,-858.636824945,0.11589,-13.38,36.25,-26.25,2.0,11.99,6.3
13955,415.15,37.0,12945.1849,1.95801689727,22.4099680163,-1050.38003166,0.10573,-13.73,43.3,-31.38,2.3,14.22,6.97
13956,423.15,40.0,17094.0954,2.91045067644,33.9243652319,-1089.70354636,0.10434,-11.63,46.2,-33.74,2.48,14.94,7.49
13957,481.15,39.0,21669.4572,5.29048689631,33.9557158882,-1254.87899633,0.1011,-15.53,46.96,-34.27,2.49,15.18,9.89
13958,417.15,39.0,17855.363,5.56798242634,26.8832256495,-1254.87587283,0.10696,-16.03,46.81,-33.67,2.45,15.6,9.85
13959,433.15,37.0,15195.0498,2.59939246171,30.1050864461,-3621.16893718,0.11186,-16.77,45.88,-32.83,2.43,15.48,6.35
13960,487.15,32.0,11727.9553,7.26483784953,14.7250989807,-1026.02982241,0.11721,-13.23,39.0,-28.61,2.11,12.51,8.38
13961,465.15,30.0,16090.5511,3.31711664401,10.3804943095,-3392.3368949,0.12255,-9.74,38.25,-28.58,2.14,11.81,4.76
13962,477.15,38.0,12950.7449,4.87013228362,38.291052946,-955.511799172,0.11169,-14.58,42.34,-31.1,2.31,13.54,6.43
13963,405.15,38.0,12908.7487,1.97203442668,29.0141961617,-1050.57669275,0.11922,-13.67,43.41,-31.55,2.36,14.22,8.39
13964,393.15,45.0,19695.8259,1.09708099063,43.8579054221,-1316.40585817,0.11968,-18.01,51.57,-35.86,2.69,18.4,13.07
13965,425.15,34.0,10719.0199,1.43968673676,30.605611425,-936.061459824,0.12021,-11.98,39.48,-29.11,2.17,12.55,6.94
13966,465.15,30.0,11047.4361,3.41345818929,8.8137580407,-1281.12617429,0.12322,-9.73,37.71,-27.93,2.09,11.88,5.54
13967,421.15,30.0,8167.5143,0.978821975642,24.3094825833,-920.766460783,0.12473,-9.04,36.14,-26.56,1.96,11.54,6.06
13968,370.15,36.0,9848.3072,4.14104351704,24.2491961615,-995.172138868,0.12598,-15.08,42.29,-29.26,2.21,15.24,9.69
13969,441.15,34.0,10265.3119,6.12621120759,28.8937647955,-1085.1453686,0.12338,-19.88,42.03,-28.57,2.12,15.58,11.35
13970,373.15,38.0,11930.3524,4.40850312238,18.860632925,-922.209300832,0.12284,-12.65,43.68,-31.09,2.33,14.92,8.16
13971,431.15,37.0,17724.3341,7.23357270165,24.8132898345,-1087.38281448,0.11794,-17.6,44.5,-31.96,2.36,14.89,10.58
13972,419.15,37.0,14205.2903,3.17381376423,35.6349820069,-1087.38404493,0.12258,-16.25,44.46,-31.53,2.34,15.27,10.55
13973,395.15,35.0,10306.7988,3.84394431541,21.5942953624,-919.99166444,0.12477,-13.41,41.61,-29.4,2.24,14.45,8.51
13974,451.15,37.0,15109.4105,9.0222093087,12.4187142917,-1124.4828749,0.11861,-18.53,44.89,-31.61,2.37,15.65,11.37
13975,533.15,30.0,13010.2464,3.06230797112,11.2982927409,-3445.70387411,0.13676,-16.2,37.54,-27.51,2.12,12.15,6.66
13976,511.15,31.0,7553.057,4.25614527478,29.8485941776,-950.121854427,0.13165,-21.13,36.13,-26.17,2.01,11.97,7.92
13977,583.15,25.0,5896.1785,3.83595310451,2.47138738161,-830.591168439,0.1366,-18.8,31.2,-23.11,1.77,9.87,7.04
13978,543.15,27.0,8463.0901,1.63026896554,22.1509587461,-1035.08454376,0.1398,-22.72,34.75,-25.45,1.92,11.22,9.95
13979,563.15,27.0,7086.2739,3.55915661218,15.6206242135,-1035.08147349,0.13442,-21.58,34.01,-25.07,1.88,10.82,9.53
13980,568.15,25.0,10375.404,2.4985196217,10.7074000607,-3401.39178271,0.13174,-19.42,34.01,-25.49,1.95,10.47,6.33
13981,626.15,25.0,8158.2968,2.46199912673,10.7661773035,-1290.18093258,0.13314,-19.44,33.46,-24.83,1.9,10.54,7.11
13982,537.15,29.0,6338.2635,5.30422759127,13.4528826554,-945.08268058,0.13311,-25.18,34.79,-25.3,1.96,11.44,8.27
13983,563.15,25.0,7710.2757,5.04704139076,9.89779654064,-1153.54397735,0.12778,-18.61,32.82,-24.67,1.85,10.0,5.34
13984,578.15,28.0,9225.9436,5.76342426774,14.2273304994,-1192.86427173,0.12473,-18.74,35.6,-26.55,1.99,11.04,5.84
13985,603.15,27.0,9135.3482,5.87215082487,28.695253397,-1358.03569707,0.12427,-24.35,36.38,-26.9,2.0,11.47,8.24
13986,603.15,27.0,8215.4626,4.62330618065,16.7077990328,-1358.03385654,0.11802,-21.07,35.62,-26.63,1.96,10.95,7.84
13987,573.15,25.0,9703.1204,3.24801058188,14.3065707729,-1613.13355554,0.12482,-19.31,35.08,-26.4,1.98,10.66,5.42
13988,519.15,29.0,11594.31,6.2625339552,16.0104197737,-1268.06783042,0.11712,-20.78,36.86,-27.59,2.06,11.33,6.79
13989,389.15,33.0,8259.4183,6.27962261605,25.6430591761,-897.936103527,0.1235,-17.53,39.61,-27.44,2.09,14.26,9.32
13990,397.15,36.0,9842.1001,3.3212895342,21.1753942306,-937.260231124,0.12172,-15.75,42.66,-29.38,2.24,15.53,9.85
13991,393.15,37.0,10674.1047,5.05516532272,23.5897996085,-1012.46321395,0.11999,-16.35,43.14,-29.91,2.26,15.49,10.68
13992,397.15,33.0,10615.3764,4.05403707186,31.2671872489,-3468.72908212,0.13219,-18.61,42.38,-29.06,2.23,15.54,8.72
13993,411.15,26.0,7031.4169,2.45450985331,13.944515836,-1128.6828949,0.1517,-11.56,34.03,-24.0,1.89,11.91,7.83
13994,427.15,35.0,8300.1938,8.98170608793,9.97791351486,-1048.27816003,0.1292,-22.08,42.01,-27.84,2.08,16.25,11.04
13995,401.15,35.0,8638.7152,2.91553801896,23.0218525328,-1048.26979258,0.12015,-16.55,41.29,-27.62,2.08,15.74,10.71
13996,419.15,37.0,7720.8661,5.8690867782,19.0964263586,-958.303525282,0.13286,-15.77,41.38,-28.08,2.12,15.42,9.32
13997,348.65,40.0,10578.5259,3.18842213955,16.1730478701,-960.531594662,0.10906,-13.49,44.11,-30.92,2.33,15.52,8.42
13998,435.15,42.0,16658.545,8.95343047385,39.5532352381,-1165.03035412,0.10292,-17.21,47.92,-33.57,2.5,16.85,11.4
13999,381.15,40.0,23995.2962,2.3217192186,18.9813401819,-3531.339092,0.10862,-11.01,47.32,-34.07,2.57,15.83,7.86
14000,373.15,32.0,8905.2353,3.4171100553,28.6193711865,-880.665781682,0.12397,-12.91,38.77,-27.64,2.08,13.21,8.41
14001,371.65,35.0,9855.5766,3.74842232946,18.3285539091,-882.889008321,0.12465,-12.44,40.9,-29.23,2.19,13.85,7.66
14002,437.15,32.0,18427.745,5.57653254093,11.8194676098,-3451.45821835,0.12835,-16.41,41.35,-29.84,2.25,13.76,7.75
14003,587.15,28.0,5778.9479,4.74940932854,15.6321283141,-753.270199974,0.16241,-10.99,33.34,-23.83,1.81,11.32,6.57
14004,350.15,22.0,8400.51,1.74435754936,23.5008373695,-3220.39528812,0.1384,-10.58,31.29,-23.04,1.81,10.05,6.4
14005,481.15,25.0,8083.2228,2.42475510928,24.0436538176,-1244.66511642,0.13566,-22.08,34.02,-25.25,1.9,10.67,7.4
14006,547.15,25.0,6466.3045,4.54915213309,9.2373141735,-1244.66974103,0.12636,-16.48,32.95,-24.84,1.85,9.96,6.45
14007,557.15,23.0,9711.6406,3.72944384728,14.3305953006,-3610.97083197,0.14307,-19.31,33.28,-25.28,1.93,9.93,3.77
14008,483.15,23.0,5303.1684,3.69964048253,6.81009773131,-1040.16977949,0.14556,-18.44,30.47,-22.9,1.75,9.33,4.47
14009,538.15,26.0,7710.7302,3.88539201368,13.9598446499,-1079.48943871,0.14245,-18.43,33.25,-24.77,1.89,10.37,4.96
14010,479.15,35.0,8140.4162,1.07040639946,20.915471725,-878.288088999,0.12694,-19.3,38.19,-27.32,2.08,12.95,7.07
14011,413.15,36.0,7986.5639,5.17199972351,32.5693374836,-1007.54612618,0.13958,-21.53,40.07,-27.5,2.08,14.65,9.62
14012,496.15,33.0,10081.5247,4.07035662934,23.9788089957,-1063.47700009,0.13988,-21.07,38.95,-28.05,2.13,13.04,9.33
14013,538.15,28.0,6338.6885,4.03892166178,4.9770886269,-869.91063127,0.13364,-18.44,33.59,-24.45,1.86,11.0,7.33
14014,553.15,31.0,13258.0804,6.24814302413,16.3805550846,-1770.60106884,0.11375,-19.72,41.2,-30.41,2.22,13.01,7.12
14015,613.15,28.0,10853.6549,4.19520641685,14.0748254863,-1342.11732083,0.12416,-24.24,37.04,-27.6,2.05,11.48,7.31
14016,505.15,33.0,9807.5283,2.16789576087,37.4387974655,-1101.25399424,0.1234,-17.81,40.25,-28.66,2.12,13.71,9.62
14017,429.15,29.0,8090.2072,6.2025375146,16.6289059718,-944.953308671,0.14378,-19.64,37.44,-25.83,2.03,13.64,10.76
14018,457.15,29.0,6894.467,3.60398261511,25.9815738274,-890.82534527,0.13961,-14.01,35.19,-24.95,1.91,12.14,9.25
14019,488.15,30.0,7321.0442,3.13767784994,29.7117646793,-874.893674683,0.13873,-20.25,35.74,-25.46,1.95,12.23,8.19
14020,492.15,30.0,8739.2032,2.68505701615,29.3620701423,-929.033963602,0.14315,-20.54,37.95,-26.43,2.07,13.59,9.76
14021,469.15,37.0,8197.8812,4.06851395229,17.5198233613,-1119.90986318,0.13247,-16.44,42.78,-29.54,2.28,15.53,10.82
14022,375.15,29.0,6362.12,6.04166426492,25.9991531033,-944.938500292,0.1481,-20.99,37.16,-24.58,1.92,14.5,11.0
14023,553.15,27.0,6085.7482,5.24943093487,25.8744823705,-740.459943706,0.14458,-15.32,33.89,-23.48,1.88,12.28,7.84
14024,346.65,33.0,7628.6061,5.55085119058,20.1265566653,-1005.36809577,0.13591,-13.97,38.57,-27.42,2.11,13.26,9.84
14025,459.15,36.0,9820.7033,6.84788243839,21.8938516579,-1007.56209529,0.13983,-19.77,40.36,-28.48,2.16,14.03,9.4
14026,515.15,28.0,6942.985,5.10901434232,5.32096473584,-1192.86026461,0.12755,-18.22,35.06,-25.94,1.92,11.05,5.89
14027,541.15,25.0,12316.2229,3.33217177528,14.5791606747,-3724.34440539,0.12362,-19.27,35.62,-27.06,2.03,10.6,4.64
14028,435.15,27.0,7399.2281,3.4284940805,24.0263171897,-1200.04961957,0.14147,-16.06,36.16,-25.2,2.01,12.96,7.92
14029,417.15,47.0,17377.2133,7.41551324387,27.774786078,-1226.4514992,0.12269,-17.74,52.33,-36.27,2.71,18.77,11.96
14030,401.15,35.0,13791.5801,4.95946386619,8.93580509188,-1342.47502779,0.12921,-13.84,43.1,-30.77,2.32,14.65,7.74
14031,383.15,35.0,11514.2996,4.71924527017,32.2333386696,-919.979148681,0.12217,-13.12,41.32,-29.52,2.22,14.02,8.89
14032,399.15,32.0,7756.9117,2.27311392147,19.6117456033,-1265.26137054,0.16222,-11.89,38.06,-26.71,2.07,13.42,8.28
14033,381.15,42.0,13701.4158,2.37276456059,24.3988942784,-1036.73631624,0.15781,-13.28,46.21,-32.95,2.48,15.75,9.53
14034,417.15,44.0,14713.3217,5.58420355019,35.8422231802,-1241.21974376,0.1412,-17.19,49.52,-34.09,2.57,18.0,12.11
14035,428.15,42.0,9621.6018,3.12399678937,30.6689654543,-1107.20832329,0.18411,-23.74,45.37,-30.66,2.34,17.05,8.25
14036,371.65,39.0,11389.5261,4.93156028149,22.8284463028,-997.406669718,0.1246,-15.14,44.74,-31.01,2.33,16.06,9.09
14037,528.15,23.0,5070.0698,4.64181368864,24.7756950268,-989.864371933,0.16944,-14.11,29.06,-21.79,1.67,8.94,5.73
14038,343.15,24.0,3965.2731,4.43159256927,23.4943101186,-1313.02593772,0.15909,-14.87,31.83,-22.78,1.77,10.83,8.08
14039,353.15,24.0,4110.6862,6.29361281777,19.0014294431,-986.980636068,0.15657,-19.06,31.75,-21.7,1.67,11.72,7.81
14040,593.15,21.0,5828.1482,4.88386660444,22.5918784053,-1386.39667018,0.17862,-17.91,29.34,-22.45,1.71,8.61,2.99
14041,528.15,25.0,8510.2794,5.232586758,17.5310384729,-1761.50734489,0.16238,-14.88,36.33,-25.79,1.88,12.42,4.65
14042,428.15,26.0,6991.9054,6.05206487573,18.9255989876,-1377.12785443,0.16636,-15.92,33.46,-23.51,1.69,11.65,4.24
14043,474.15,31.0,6587.8059,6.87251413895,18.5799592696,-1380.55352173,0.17628,-15.21,38.24,-25.85,1.92,14.31,5.15
14044,473.15,34.0,9642.5479,6.86644809854,8.54204770298,-1672.52109178,0.15816,-18.63,41.13,-30.7,2.3,12.72,7.92
14045,533.15,26.0,6534.3095,5.96288948833,18.3681782973,-1497.55691507,0.15943,-18.89,34.53,-25.67,1.91,10.77,7.14
14046,541.15,21.0,3424.9367,9.10054805822,13.5359151135,-665.699031607,0.15681,-28.12,25.62,-19.42,1.49,7.69,6.38
14047,489.15,24.0,3486.7929,7.20868790627,10.6964205265,-705.013343131,0.15823,-19.14,27.87,-20.92,1.59,8.55,6.19
14048,506.15,19.0,2240.913,5.77868060806,6.13950511849,-552.372787363,0.17087,-14.95,23.46,-17.61,1.38,7.23,5.12
14049,587.15,32.0,8263.693,6.18904623589,26.3840703607,-1009.14341183,0.1445,-23.29,37.55,-27.48,2.06,12.13,8.89
14050,475.15,35.0,9115.9504,6.41618785729,28.9589405834,-1048.44058949,0.14238,-20.62,39.13,-28.64,2.14,12.64,9.12
14051,537.15,30.0,6571.1899,3.50460665981,25.5128741141,-949.972819438,0.15513,-13.89,35.01,-26.22,1.97,10.76,7.11
14052,505.15,36.0,8770.0946,3.63701534366,23.348925075,-1028.60388153,0.15048,-13.01,40.56,-29.42,2.23,13.37,7.48
14053,376.15,50.0,13808.4507,2.72835626156,11.0064024095,-1167.66642115,0.12218,-13.6,55.25,-36.69,2.81,21.36,7.91
14054,484.15,20.0,3861.5863,8.13615291277,19.4378332586,-661.618601566,0.11601,-18.94,27.39,-19.02,1.46,9.84,7.56
14055,471.15,48.0,18895.1144,5.95654098366,38.4027201672,-3496.28305567,0.15841,-25.44,62.08,-41.62,3.01,23.47,7.35
14056,486.15,25.0,9378.0664,2.31898805732,34.8912155231,-1505.21392488,0.15305,-16.83,35.5,-25.74,1.82,11.58,6.45
14057,433.15,14.0,4536.5188,2.238408171,12.4723865607,-1467.83912981,0.17838,-15.42,24.57,-18.81,1.33,7.08,1.99
14058,460.15,62.0,25902.0926,2.11772570462,47.2946432494,-3589.53883246,0.13515,-20.56,75.49,-44.93,3.06,33.62,8.3
14059,415.15,37.0,10991.2908,9.55937056558,42.1483244945,-1423.63547976,0.13175,-255.98,44.48,-30.94,2.29,15.82,7.61
14060,504.15,37.0,5887.7117,5.76734999805,19.9596440106,-971.542503891,0.14718,-21.59,40.14,-27.36,2.11,14.9,7.56
14061,463.15,28.0,5907.3992,9.5709763666,31.8420681599,-1192.73035673,0.19422,-26.93,35.34,-25.06,1.91,12.19,6.32
14062,494.15,22.0,6407.6716,8.57291207584,11.7321692781,-1475.00778219,0.13813,-13.45,33.12,-24.35,1.75,10.53,4.2
14063,516.15,29.0,2940.7466,1.6882397697,3.56904538778,-596.293447787,0.20129,-7.17,29.51,-22.04,1.72,9.19,3.4
14064,463.15,27.0,2709.7093,1.87847641188,7.85653575566,-537.110930793,0.19073,-8.64,28.05,-20.94,1.65,8.76,2.14
14065,373.15,21.0,5924.9231,0.394490380111,19.7884997956,-1030.18600219,0.15212,-13.43,28.82,-20.88,1.64,9.58,6.56
14066,527.15,22.0,3705.615,7.025883933,13.7316436897,-968.786218765,0.13295,-22.72,28.07,-21.32,1.61,8.37,3.22
14067,494.15,20.0,6382.8194,6.33440731087,9.40262126856,-1281.54467646,0.20321,-18.08,28.6,-21.32,1.56,8.83,5.62
14068,562.15,24.0,5316.1002,7.04510003691,11.841071715,-830.250188437,0.08778,-20.9,32.39,-22.29,1.69,11.8,9.5
14069,549.15,34.0,8707.1465,3.05739520834,21.1351458256,-932.220583667,0.14469,-22.08,38.65,-28.1,2.11,12.66,7.73
14070,493.15,20.0,3958.3893,4.69799223286,5.73235292964,-644.594327248,0.11741,-15.05,25.07,-19.12,1.47,7.41,4.27
14071,562.15,36.0,12772.1016,3.62293516641,27.773526515,-1749.44863518,0.13402,-18.23,43.99,-33.19,2.37,13.18,8.09
14072,473.15,18.0,4410.6759,4.29703488699,15.9245608285,-1222.30403176,0.16133,-12.5,27.56,-19.82,1.46,9.19,3.8
14073,484.15,29.0,8673.6523,5.72318384206,27.5648596216,-2117.3116657,0.17103,-18.94,40.25,-28.26,1.97,13.96,5.36
14074,507.15,27.0,6447.9384,3.41497304675,25.9085458542,-1179.66799137,0.15738,-16.4,34.17,-24.12,1.79,11.83,5.67
14075,471.15,26.0,8791.7633,3.37127128099,13.6101059221,-1414.29040418,0.14596,-16.85,35.17,-25.52,1.87,11.52,5.04
14076,505.15,23.0,5553.4356,7.05654528009,28.0562433351,-1040.20807207,0.12016,-20.15,30.06,-22.76,1.74,9.04,4.06
14077,559.15,58.0,19482.8617,4.3233647822,21.9305376366,-2361.28858333,0.15143,-23.06,65.05,-42.56,3.16,25.65,12.54
14078,423.15,26.0,8930.3448,7.2657732713,6.47019678681,-1377.21152049,0.20057,-15.99,35.08,-25.53,1.86,11.41,5.83
14079,467.15,41.0,6952.0231,4.51106800436,19.4239547485,-1031.84081449,0.13703,-14.65,41.38,-28.31,2.12,15.19,7.56
14080,425.15,27.0,3774.0077,3.12277459641,10.3751812871,-615.923356593,0.16078,-8.48,29.23,-21.64,1.64,9.23,4.91
14081,420.15,65.0,19942.8462,3.21513887103,19.2475374378,-2389.59084623,0.18697,-23.39,70.33,-44.2,3.39,29.53,12.71
14082,383.15,47.0,12900.8456,5.24712743318,19.1943296127,-1446.73951233,0.1797,-21.96,52.46,-35.7,2.71,19.47,4.59
14083,403.15,54.0,18873.9956,5.0723118802,17.6224010716,-1638.47439841,0.17946,-23.31,60.02,-40.38,3.04,22.67,5.68
14084,482.15,30.0,5198.1331,6.42690671007,11.665616036,-1156.92281372,0.19147,-25.21,36.36,-24.91,1.89,13.34,2.27
14085,535.15,48.0,14709.1595,9.67950909086,16.6919527758,-1576.04760401,0.13642,-27.93,54.06,-36.99,2.77,19.83,5.15
14086,523.15,44.0,14448.4897,7.09764649585,23.0163712618,-1921.10955273,0.12129,-23.67,51.8,-35.23,2.63,19.2,3.79
14087,503.15,46.0,15130.3174,3.81105811685,21.3493199981,-1180.74383696,0.15625,-28.29,50.69,-35.26,2.69,18.12,7.46
14088,523.15,47.0,15088.6634,6.11997634146,11.8697555708,-2001.42221218,0.16807,-25.73,54.1,-36.01,2.69,20.78,7.14
14089,423.15,15.0,1885.0373,2.23564844732,10.6641624641,-752.310497175,0.17848,-13.03,20.38,-16.25,1.35,5.47,2.89
14090,401.15,24.0,6412.4698,1.45021430485,29.3462981188,-2005.65077492,0.18337,-15.28,35.31,-24.47,1.9,12.74,4.67
14091,537.15,37.0,13479.9285,10.0285479916,20.60006562,-2288.64769591,0.12638,-24.78,48.11,-33.06,2.47,17.51,5.64
14092,451.15,43.0,22307.6132,3.70118283931,50.8839080322,-1522.24836001,0.14473,-22.63,51.4,-37.12,2.74,17.02,6.85
14093,377.15,60.0,19075.0304,2.66311451875,17.5653853408,-1197.63037831,0.20701,-16.43,57.02,-39.44,2.93,20.51,9.38
14094,344.65,27.0,2456.1141,1.61365527297,4.9181531066,-962.624679083,0.2649,-7.43,26.71,-20.39,1.57,7.9,3.5
14095,395.15,23.0,1514.7757,2.13139980529,3.49069138997,-500.563793738,0.23995,-8.86,22.62,-17.84,1.42,6.2,3.03
14096,417.15,29.0,5291.5368,1.36304536608,18.3242303402,-778.835825678,0.21308,-16.65,33.58,-23.11,1.86,12.34,7.96
14097,389.15,35.0,5095.6862,6.01269571324,12.0539607333,-782.464322711,0.29018,-18.35,37.02,-25.16,2.01,13.87,6.78
14098,369.15,28.0,5691.3239,1.11842305949,27.5022224438,-836.509250507,0.14218,-10.62,32.94,-24.25,1.82,10.51,7.85
14099,418.15,32.0,3858.8832,3.84052959109,17.6587007512,-635.619472178,0.20573,-11.28,32.58,-23.3,1.84,11.12,4.83
14100,426.15,30.0,5089.5675,4.34046490022,19.6182755361,-746.524299059,0.17632,-13.52,34.25,-24.29,1.9,11.86,7.16
14101,428.15,28.0,7315.563,4.45934491714,23.906856126,-836.506398225,0.15382,-15.4,33.77,-24.73,1.87,10.91,8.39
14102,471.15,28.0,5803.5438,3.23122880805,39.9822828717,-836.498817805,0.15877,-16.19,33.68,-23.87,1.84,11.65,8.59
14103,388.15,38.0,12124.8366,4.60756718779,22.6967874123,-1071.47048013,0.17561,-14.35,44.33,-30.95,2.34,15.73,9.3
14104,467.15,40.0,10485.3425,2.79115311834,30.9224551621,-956.733332251,0.20552,-19.22,42.59,-30.3,2.29,14.58,6.3
14105,388.15,32.0,15896.6326,4.00346297847,12.6798174395,-3770.65977583,0.1542,-13.45,41.32,-30.51,2.28,13.09,5.05
14106,396.15,32.0,9151.9498,3.89495343489,25.0592683175,-1199.8579572,0.15383,-19.51,39.02,-28.79,2.13,12.35,6.02
14107,425.15,39.0,9370.9742,3.09344832994,27.1127638674,-1374.57581335,0.15741,-14.66,45.08,-31.27,2.34,16.15,8.57
14108,393.15,32.0,14307.6273,4.01826274651,25.1892419894,-1659.46265451,0.15021,-14.41,40.81,-30.77,2.27,12.31,5.66
14109,378.15,27.0,5553.8377,1.56518302444,18.9160409158,-1030.18559559,0.14108,-10.79,32.5,-24.33,1.83,10.01,5.52
14110,358.35,25.0,1977.1537,1.86856167412,10.7445927745,-501.779878343,0.25205,-11.64,25.37,-18.81,1.54,8.1,3.83
14111,462.15,37.0,5477.9744,6.80696164966,16.2268579882,-1223.23575074,0.21495,-17.52,40.52,-27.43,2.09,15.18,3.57
14112,527.15,36.0,12774.1169,5.26921650912,26.2191916613,-3637.20559852,0.16162,-18.14,43.7,-30.6,2.3,15.39,7.75
14113,465.15,44.0,15855.2027,3.95883761349,34.6171023646,-3812.162244,0.16867,-20.47,50.95,-34.4,2.6,19.15,8.36
14114,413.15,53.0,20177.9013,6.0266765659,30.2516077308,-4154.33369633,0.15261,-22.85,61.25,-39.53,2.98,24.7,12.41
14115,431.15,49.0,18846.7793,4.95384076147,26.1623368868,-4424.40637227,0.15111,-22.36,57.5,-38.63,2.9,21.78,10.8
14116,469.15,47.0,19218.3401,6.96478861488,31.8254371758,-3963.58428815,0.14492,-25.78,54.48,-37.1,2.81,20.19,10.11
14117,503.15,50.0,28667.5411,8.52950725951,21.3298807024,-6611.58221575,0.14979,-29.57,60.72,-41.83,3.14,22.03,9.16
14118,555.15,49.0,16239.19,4.66816358539,13.7978424313,-3832.57702087,0.18127,-20.22,53.99,-36.45,2.75,20.29,8.07
14119,503.15,50.0,31032.9963,4.83815331196,28.7188568549,-6611.59230666,0.14049,-21.54,60.06,-42.94,3.17,20.29,9.01
14120,447.15,45.0,13741.4666,5.75899254558,27.4587584393,-1126.38756618,0.15157,-23.5,48.91,-34.42,2.58,17.07,8.46
